Key,Source,Context,Changes,English,tchinese
zombieNightWatcher01AOO,entity,Entity,New,Night Watcher (Krix),夜間守望者（克里克斯）
zombieNightWatcher02AOO,entity,Entity,New,Night Watcher (Bap),夜間守望者（巴普）
zombieNightWatcher03AOO,entity,Entity,New,Night Watcher (Piper),夜間守望者（派珀）
zombieNightWatcher04AOO,entity,Entity,New,Night Watcher (Shadow),夜間守望者（影子）
zombieNightWatcher05AOO,entity,Entity,New,Night Watcher (Zam),夜間守望者（扎姆）
,,,,,
zombieMutantFighterT1AOO,entity,Entity,New,Mutant Fighter,變種人戰士
zombieMutantFighterT2AOO,entity,Entity,New,Mutant Fighter,變種人戰士
zombieMutantFighterT3AOO,entity,Entity,New,Mutant Fighter,變種鬥士
zombieMutantFighterT4AOO,entity,Entity,New,Mutant Fighter,變種鬥士
zombieCrazyT1AOO,entity,Entity,New,Crazeee,瘋狂
zombieCrazyT2AOO,entity,Entity,New,Crazeee,瘋狂
zombieCrazyT3AOO,entity,Entity,New,Crazeee,瘋狂
zombieCrazyT4AOO,entity,Entity,New,Crazeee,瘋狂
zombiePrisonerT1AOO,entity,Entity,New,Prisoner,囚犯
zombiePrisonerT2AOO,entity,Entity,New,Prisoner,囚犯
zombiePrisonerT3AOO,entity,Entity,New,Prisoner,囚犯
zombiePrisonerT4AOO,entity,Entity,New,Prisoner,囚犯
zombieMechanicT1AOO,entity,Entity,New,Mechanic,技工
zombieMechanicT2AOO,entity,Entity,New,Mechanic,技工
zombieMechanicT3AOO,entity,Entity,New,Mechanic,技工
zombieMechanicT4AOO,entity,Entity,New,Mechanic,技工
,,,,,
zombieCrazedAOO,entity,Entity,New,Crazed Z,瘋狂 Z
zombieCrazedV2AOO,entity,Entity,New,Crazed Z (Night Blood),瘋狂 Z（夜血）
zombiePHulkAOO,entity,Entity,New,Pumpkin Hulk,南瓜浩克
zombiePHulkV2AOO,entity,Entity,New,Pumpkin Hulk (Night Blood),南瓜浩克（夜血）
zombieGirlScoutAOO,entity,Entity,New,Girl Scout,女童軍
zombieGirlScoutV2AOO,entity,Entity,New,Girl Scout (Night Blood),女童軍（夜血）
zombieVampireAOO,entity,Entity,New,Vampire,吸血鬼
zombieVampireV2AOO,entity,Entity,New,Vampire (Night Blood),吸血鬼（夜血）
zombieVampire2AOO,entity,Entity,New,Vampire,吸血鬼
zombieVampire2V2AO,entity,Entity,New,Vampire (Night Blood),吸血鬼（夜血）
zombieStrong01AOO,entity,Entity,New,Greyskin the Strong,強壯的灰皮
zombieStrong01V2AOO,entity,Entity,New,Greyskin the Stronger,更強壯的灰皮
zombieMutantAOO,entity,Entity,New,Mutant,變種人
zombieMutantV2AOO,entity,Entity,New,Mutant (Night Blood),變種人（夜血）
zombieMutant3AOO,entity,Entity,New,Mutant,變種人
zombieMutant3V2AOO,entity,Entity,New,Mutant (Night Blood),變種人（夜血）
zombieNightShadeAOO,entity,Entity,New,Night Shade,夜影
zombieNightShadeV2AOO,entity,Entity,New,Night Shade (Night Blood),夜影（夜血）
zombieParasiteAOO,entity,Entity,New,Parasite,寄生蟲
zombieParasiteV2AOO,entity,Entity,New,Parasite (Night Blood),寄生蟲（夜血）
zombieManiacClown1AOO,entity,Entity,New,Maniac Clown,瘋狂小丑
zombieManiacClown2AOO,entity,Entity,New,Maniac Clown,瘋狂小丑
zombieManiacClown3AOO,entity,Entity,New,Maniac Clown,瘋狂小丑
zombieManiacClown4AOO,entity,Entity,New,Maniac Clown,瘋狂小丑
zombieManiacClown5AOO,entity,Entity,New,Maniac Clown,瘋狂小丑
zombieWhiteClownAOO,entity,Entity,New,White Clown,白小丑
zombieWhiteClownV2AOO,entity,Entity,New,White Clown (Night Blood),白小丑（夜血）
zombieWarZAOO,entity,Entity,New,WarZZZ,戰爭 ZZZ
zombieWarZV2AOO,entity,Entity,New,WarZZZ (Night Blood),戰爭 ZZZ（夜血）
zombieYakuAOO,entity,Entity,New,Yaku,雅庫
zombieYakuV2AOO,entity,Entity,New,Yaku (Night Blood),雅庫（夜血）
zombieMutant4AOO,entity,Entity,New,Mutant,變種人
zombieMutant4V2AOO,entity,Entity,New,Mutant (Night Blood),變種人（夜血）
zombieMortimerAOO,entity,Entity,New,Mortimer,莫提默
zombieMortimerV2AOO,entity,Entity,New,Mortimer (Night Blood),莫提默（夜血）
zombieDerrickAOO,entity,Entity,New,Derrick,德里克
zombieDerrickV2AOO,entity,Entity,New,Derrick (Night Blood),德里克（夜血）
zombieCop01AOO,entity,Entity,New,Cop,警察
zombieCop01V2AOO,entity,Entity,New,Cop (Night Blood),警察（夜血）
,,,,,
zombieSkeletonBossAOO,entity,Entity,New,The Skeleton King,骷髏王
npcSkeletonBossClubAOO,entity,Entity,New,The Skeleton King,骷髏王
zombieSkeletonBoss_01_AOO,entity,Entity,New,DarkStar the Eliminator (Skeleton Overlord),黑暗星消除者（骷髏領主）
zombieSkeletonBoss_02_AOO,entity,Entity,New,Josh the Carver (Skeleton Overlord),喬許雕刻者（骷髏領主）
zombieSkeletonBoss_04_AOO,entity,Entity,New,SnowBee the Slaughterer (Skeleton Overlord),雪蜂屠殺者（骷髏領主）
zombieSkeletonBoss_03_AOO,entity,Entity,New,James the Conqueror (Skeleton Overlord),詹姆斯征服者（骷髏領主）
zombieSkeletonBoss_05_AOO,entity,Entity,New,Michelle the Exterminator (Skeleton Overlord),米歇爾終結者（骷髏領主）
,,,,,
,,,,,
npcGanfaulMacheteAOO,entity,Entity,New,Ganfaul,甘福爾
npcCrazyDoctorKnifeAOO,entity,Entity,New,Crazed Doctor,瘋狂醫生
npcCrazyDoctorMacheteAOO,entity,Entity,New,Crazed Doctor,瘋狂醫生
npcBrutalButcherKnifeAOO,entity,Entity,New,Brutal Butcher,殘暴屠夫
npcBrutalButcherMacheteAOO,entity,Entity,New,Brutal Butcher,殘暴屠夫
npcBrutalButcherMacheteV2AOO,entity,Entity,New,Brutal Butcher (Night Blood),殘暴屠夫（夜血）
,,,,,
zombieKillerClownBossAOO,entity,Entity,New,Boss Clown,老闆小丑
zombieKillerClownAOO,entity,Entity,New,Killer Clown,殺手小丑
npcKillerClownMacheteAOO,entity,Entity,New,Killer Clown,殺手小丑
npcKillerClownMacheteV2AOO,entity,Entity,New,Killer Clown (Night Blood),殺手小丑（夜血）
zombieKillerClownMiniAOO,entity,Entity,New,Mini Clown,迷你小丑
zombieFreakyLadyT1AOO,entity,Entity,New,Anita Dyck,安妮塔迪克
zombieFreakyLadyT2AOO,entity,Entity,New,Anita Dyck,安妮塔迪克
zombieFreakyLadyT3AOO,entity,Entity,New,Anita Dyck,安妮塔迪克
zombieFreakyLadyT4AOO,entity,Entity,New,Anita Dyck,安妮塔迪克
npcFreakyLadyMacheteAOO,entity,Entity,New,Freaky Lady,古怪女士
npcFreakyLadyMacheteV2AOO,entity,Entity,New,Freaky Lady (Night Blood),古怪女士（夜血）
,,,,,
zombieSlime01AOO,entity,Entity,New,Slime,史萊姆
zombieArachnidAOO,entity,Entity,New,Arachnid,蜘蛛
zombieArachnidV2AOO,entity,Entity,New,Arachnid (Night Blood),蜘蛛（夜血）
zombieArack_darkAOO,entity,Entity,New,Scatter Bug,散射蟲
zombieCeratoferoxAOO,entity,Entity,New,Ceratoferox,角龍
zombieCeratoferoxV2AOO,entity,Entity,New,Ceratoferox (Night Blood),角龍（夜血）
zombieOnyscidusAOO,entity,Entity,New,Onyscidus,甲殼蟲
zombieOnyscidusV2AOO,entity,Entity,New,Onyscidus (Night Blood),甲殼蟲（夜血）
zombieInsectAOO,entity,Entity,New,Insectoid,昆蟲類
zombieArack_darkQueenAOO,entity,Entity,New,Scatter Queen,散射女王
zombieTreeMonsterAOO,entity,Entity,New,Tree of Death,死亡之樹
zombieTreeMonsterV2AOO,entity,Entity,New,Tree of Death (Night Blood),死亡之樹（夜血）
zombieButcherAOO,entity,Entity,New,The Butcher,屠夫
zombieButcherV2AOO,entity,Entity,New,The Butcher (Night Blood),屠夫（夜血）
zombieSavageWerewolfAOO,entity,Entity,New,Savage Werewolf,野蠻狼人
zombieSavageWerewolfV2AOO,entity,Entity,New,Savage Werewolf (Night Blood),野蠻狼人（夜血）
zombieFatManAOO,entity,Entity,New,The Fat Man,胖子
zombieFatManV2AOO,entity,Entity,New,The Fat Man (Night Blood),胖子（夜血）
zombieTitanockarceAOO,entity,Entity,New,Titanockarce,泰坦諾卡斯
zombieTitanockarceV2AOO,entity,Entity,New,Titanockarce (Night Blood),泰坦諾卡斯（夜血）
zombieGiantRatAOO,entity,Entity,New,Giant Rat,巨鼠
zombieDarkSpiderAOO,entity,Entity,New,Darkness Spider,黑暗蜘蛛
,,,,,
,,,,,
PetChimpAOO,entity,Entity,New,Pet Chimpanzee,寵物黑猩猩
WildBrownBearAOO,entity,Entity,New,Brown Bear,棕熊
WildIbexAOO,entity,Entity,New,Ibex,山羊
WildDeer_femaleAOO,entity,Entity,New,Doe,母鹿
WildDeer_maleAOO,entity,Entity,New,Deer,鹿
WildElephantAOO,entity,Entity,New,Elephant,大象
WildElephantIndianAOO,entity,Entity,New,Indian Elephant,印度象
WildGoatAOO,entity,Entity,New,Wild Goat,野山羊
PetGoatAOO,entity,Entity,New,Pet Goat,寵物山羊
WildWolfAOO,entity,Entity,New,Wild Wolf,野狼
WildRabbitAOO,entity,Entity,New,Wild Rabbit,野兔
PetRabbitAOO,entity,Entity,New,Pet Rabbit,寵物兔子
PetCaneCorsoAOO,entity,Entity,New,Pet Cane Corso,寵物卡斯羅犬
PetCatV1AOO,entity,Entity,New,Pet Cat,寵物貓
PetCatV2AOO,entity,Entity,New,Pet Cat,寵物貓
PetCatV3AOO,entity,Entity,New,Pet Cat,寵物貓
WildCapeBuffaloAOO,entity,Entity,New,Cape Buffalo,非洲水牛
WildCelticWolfhoundAOO,entity,Entity,New,Wild Celtic Wolf Hound,野凱爾特狼犬
PetCelticWolfhoundAOO,entity,Entity,New,Pet Celtic Wolf Hound,寵物凱爾特狼犬
WildScorpion1AOO,entity,Entity,New,Scorpion,蠍子
WildScorpion2AOO,entity,Entity,New,Scorpion,蠍子
PetHellenicHoundAOO,entity,Entity,New,Pet Hellenic Hound,寵物希臘獵犬
WildHorseV1AOO,entity,Entity,New,Wild Horse,野馬
WildHorseV2AOO,entity,Entity,New,Wild Horse,野馬
WildHorseV3AOO,entity,Entity,New,Wild Horse,野馬
WildHorseV4AOO,entity,Entity,New,Wild Horse,野馬
WildHorseV5AOO,entity,Entity,New,Wild Horse,野馬
WildHorseV6AOO,entity,Entity,New,Wild Horse,野馬
PetHorseV1AOO,entity,Entity,New,Pet Horse,寵物馬
PetHorseV2AOO,entity,Entity,New,Pet Horse,寵物馬
PetHorseV3AOO,entity,Entity,New,Pet Horse,寵物馬
PetHorseV4AOO,entity,Entity,New,Pet Horse,寵物馬
PetHorseV5AOO,entity,Entity,New,Pet Horse,寵物馬
PetHorseV6AOO,entity,Entity,New,Pet Horse,寵物馬
WildLonghornCattleV1AOO,entity,Entity,New,Longhorn Cattle,長角牛
WildLonghornCattleV2AOO,entity,Entity,New,Longhorn Cattle,長角牛
WildPigAOO,entity,Entity,New,Wild Pig,野豬
PetPigAOO,entity,Entity,New,Pet Pig,寵物豬
WildMudPigAOO,entity,Entity,New,Mud Pig,泥豬
WildRhinoAOO,entity,Entity,New,Rhino,犀牛
WildScottlandCattleAOO,entity,Entity,New,Highland Cattle,高地牛
WildTigerAOO,entity,Entity,New,Wild Tiger,野老虎
WildCamelAOO,entity,Entity,New,Wild Camel,野駱駝
WildPenguinAOO,entity,Entity,New,Wild Penguin,野企鵝
PetPenguinAOO,entity,Entity,New,Pet Penguin,寵物企鵝
WildSpider01AOO,entity,Entity,New,Deadly Spider,致命蜘蛛
WildSpider02AOO,entity,Entity,New,Deadly Spider,致命蜘蛛
WildSpider03AOO,entity,Entity,New,Deadly Spider,致命蜘蛛
WildChickenV1AOO,entity,Entity,New,Wild Chicken,野雞
attackChickenV2AOO,entity,Entity,New,Deadly Chicken,致命雞
attackChickenV1AOO,entity,Entity,New,Deadly Chicken,致命雞
PetChickenV1AOO,entity,Entity,New,Pet Chicken,寵物雞
WildChickenV2AOO,entity,Entity,New,Wild Chicken,野雞
PetChickenV2AOO,entity,Entity,New,Pet Chicken,寵物雞
WildChickenV3AOO,entity,Entity,New,Wild Chicken,野雞
PetChickenV3AOO,entity,Entity,New,Pet Chicken,寵物雞
WildGooseAOO,entity,Entity,New,Wild Goose,野鵝
PetGooseAOO,entity,Entity,New,Pet Goose,寵物鵝
WildTurtleAOO,entity,Entity,New,Wild Turtle,野烏龜
WildSheepAOO,entity,Entity,New,Wild Sheep,野綿羊
WildComodoDragonAOO,entity,Entity,New,Wild Komodo Dragon,野科莫多巨蜥
WildLeopardAOO,entity,Entity,New,Wild Leopard,野豹
PetPugAOO,entity,Entity,New,Pet Pug,寵物哈巴狗
PetBeagleAOO,entity,Entity,New,Pet Beagle,寵物米格魯
WildZebraAOO,entity,Entity,New,Wild Zebra,野斑馬
GuardSlime01AOO,entity,Entity,New,Pet Slime,寵物史萊姆
GuardMotherCluckerAOO,entity,Entity,New,Mother Clucker Guard,母雞守衛
,,,,,
npcApocGuardAOO,entity,Entity,New,Apocalypse Guard,啟示錄守衛
npcSoldier01GuardAOO,entity,Entity,New,Soldier Guard,士兵守衛
npcArcherGuardAOO,entity,Entity,New,Archer Guard,弓箭手守衛
npcSoldier02PGuardAOO,entity,Entity,New,Soldier Guard,士兵守衛
npcSoldier02SHGuardAOO,entity,Entity,New,Soldier Guard,士兵守衛
npcWarriorGuardAOO,entity,Entity,New,Warrior Guard,戰士守衛
npcPirateGuardAOO,entity,Entity,New,Pirate Guard,海盜守衛
npcTurdlingerAOO,entity,Entity,New,Dr Turdlinger,特德林格博士
,,,,,
GuardMutantFighter,entity,Entity,New,ZGuard - Mutant Fighter,ZGuard - 變種鬥士
GuardCrazy,entity,Entity,New,ZGuard - Crazy Mother Effer,ZGuard - 瘋狂的母親
GuardPrisoner,entity,Entity,New,ZGuard - Prisoner,ZGuard - 囚犯
GuardMechanic,entity,Entity,New,ZGuard - Mechanic,ZGuard - 技工
GuardPHulk,entity,Entity,New,ZGuard - Pumpkin Hulk,ZGuard - 南瓜浩克
GuardGirlScout,entity,Entity,New,ZGuard - Girl Scout,ZGuard - 女童軍
GuardMutant,entity,Entity,New,ZGuard - Mutant,ZGuard - 變種人
GuardNightShade,entity,Entity,New,ZGuard - Night Shade,ZGuard - 夜影
GuardParasite,entity,Entity,New,ZGuard - Parasite,ZGuard - 寄生蟲
GuardWhiteClown,entity,Entity,New,ZGuard - White Clown,ZGuard - 白小丑
GuardWarZ,entity,Entity,New,ZGuard - War Zombie,ZGuard - 戰爭殭屍
GuardYaku,entity,Entity,New,ZGuard - Yaku,ZGuard - 雅庫
GuardMortimer,entity,Entity,New,ZGuard - Mortimer,ZGuard - 莫提默
GuardDerrick,entity,Entity,New,ZGuard - Derrick,ZGuard - 德里克
GuardCop01,entity,Entity,New,ZGuard - Copper,ZGuard - 銅
,,,,,
monsterTyranopodeAOO,entity,Entity,New,Tyranopode,暴龍足
monsterClypeosaurusAOO,entity,Entity,New,Clypeosaurus,盾吻龍
monsterEntomoraneAOO,entity,Entity,New,Entomorane,昆蟲類
monsterGryllunguisAOO,entity,Entity,New,Gryllunguis,蟋蟀
monsterMuscomorphAOO,entity,Entity,New,Muscomorph,雙翅目
monsterPardathroxAOO,entity,Entity,New,Pardathrox,豹龍
monsterPerderosAOO,entity,Entity,New,Perderos,佩德羅
monsterTetrachnideAOO,entity,Entity,New,Tetrachnide,四足蟲
monsterDensoptereAOO,entity,Entity,New,Densoptere,密集翼
monsterDrackmahreAOO,entity,Entity,New,Drackmahre,德拉克馬雷
monsterMarhomorphAOO,entity,Entity,New,Marhomorph,馬霍莫夫
monsterScyverAOO,entity,Entity,New,Scyver,西弗
monsterVespomorphAOO,entity,Entity,New,Vespomorph,黃蜂
monsterCaveCrawlerAOO,entity,Entity,New,CaveCrawler,洞穴爬行者
monsterArthromahreAOO,entity,Entity,New,Arthromahre,節肢馬雷
monsterDeinodonteAOO,entity,Entity,New,Deinodonte,恐齒獸
monsterCarcidonteAOO,entity,Entity,New,Carcidonte,甲殼齒獸
monsterGiantSlugAOO,entity,Entity,New,GiantSlug,巨型蛞蝓
monsterGorosaurusAOO,entity,Entity,New,Gorosaurus,哥羅龍
monsterHellcreeperAOO,entity,Entity,New,Hellcreeper,地獄爬行者
monsterHideoplastAOO,entity,Entity,New,Hideoplast,隱形獸
monsterKarcinomorphAOO,entity,Entity,New,Karcinomorph,甲殼類
monsterKarckmahreAOO,entity,Entity,New,Karckmahre,甲殼馬雷
monsterLaminoferoxAOO,entity,Entity,New,Laminoferox,層板龍
monsterLetalobrachAOO,entity,Entity,New,Letalobrach,致命臂
monsterMorphorridAOO,entity,Entity,New,Morphorrid,形態恐怖
monsterScolomorphAOO,entity,Entity,New,Scolomorph,蠍子
monsterSkorpmareAOO,entity,Entity,New,Skorpmare,蠍子馬雷
monsterTelluropodAOO,entity,Entity,New,Telluropod,碲足
monsterBuformorphAOO,entity,Entity,New,Buformorph,蟾蜍
,,,,,
,,,,,
,,,,,
monsterHellcreeperBossAOO,entity,Entity,New,,
monsterDeinodonteBossAOO,entity,Entity,New,,
monsterGorosaurusBossAOO,entity,Entity,New,,
monsterLaminoferoxBossAOO,entity,Entity,New,,
monsterPardathroxBossAOO,entity,Entity,New,,
monsterPerderosBossAOO,entity,Entity,New,,
monsterScolomorphBossAOO,entity,Entity,New,,
,,,,,
MotherClucker,entity,Entity,New,,
,,,,,
,,,,,
,,,,,
carcassZebra_AOO,entity,Entity,New,Zebra Carcass,斑馬屍體
carcassLeopard_AOO,entity,Entity,New,Leopard Carcass,豹屍體
carcassComodo_AOO,entity,Entity,New,Comodo Carcass,科莫多屍體
carcassSheep_AOO,entity,Entity,New,Sheep Carcass,綿羊屍體
carcassTurtle_AOO,entity,Entity,New,Turtle Carcass,烏龜屍體
carcassGoose_AOO,entity,Entity,New,Goose Carcass,鵝屍體
carcassChicken_AOO,entity,Entity,New,Chicken Carcass,雞屍體
carcassSpider_AOO,entity,Entity,New,Spider Carcass,蜘蛛屍體
carcassPenguin_AOO,entity,Entity,New,Penguin Carcass,企鵝屍體
carcassCamel_AOO,entity,Entity,New,Camel Carcass,駱駝屍體
carcassTiger_AOO,entity,Entity,New,Tiger Carcass,老虎屍體
carcassScotCow_AOO,entity,Entity,New,Scotland Cow Carcass,蘇格蘭牛屍體
carcassRhino_AOO,entity,Entity,New,Rhino Carcass,犀牛屍體
carcassPig_AOO,entity,Entity,New,Pig Carcass,豬屍體
carcassCow_AOO,entity,Entity,New,Cow Carcass,牛屍體
carcassScorpion_AOO,entity,Entity,New,Scorpion Carcass,蠍子屍體
carcassBuffalo_AOO,entity,Entity,New,Buffalo Carcass,水牛屍體
carcassRabbit_AOO,entity,Entity,New,Rabbit Carcass,兔子屍體
carcassWolf_AOO,entity,Entity,New,Wolf Carcass,狼屍體
carcassGoat_AOO,entity,Entity,New,Goat Carcass,山羊屍體
carcassElephant_AOO,entity,Entity,New,Elephant Carcass,大象屍體
carcassDeer_AOO,entity,Entity,New,Dear Carcass,鹿屍體
carcassIbex_AOO,entity,Entity,New,Ibex Carcass,野山羊屍體
carcassBear_AOO,entity,Entity,New,Bear Carcass,熊屍體
,,,,,
carcassZebra_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassLeopard_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassComodo_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassSheep_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassTurtle_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassGoose_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassChicken_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassSpider_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassPenguin_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassCamel_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassTiger_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassScotCow_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassRhino_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassPig_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassCow_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassScorpion_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassBuffalo_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
carcassRabbit_AOODesc,entity,Entity,New,Place Carcass in the butcher table to get resources,將屍體放在屠夫桌上以獲得資源
